Id,Action
1,0.3888274777731093
2,0.6920324231128067
3,0.7081373947377181
4,0.6190231095847092
5,0.7957048909196561
6,0.7550590158979283
7,0.5631745361494852
8,0.8400187909326792
9,0.41348489674415234
10,0.5973592632665239
11,0.6195657247314622
12,0.5590378825718052
13,0.6160553363412805
14,0.34085422293632
15,0.5933680584785115
16,0.6521589593057858
17,0.35424681897963173
18,0.4788665777432878
19,0.763368886111302
20,0.7235682942398874
21,0.7207894550632726
22,0.6242030644413836
23,0.6341514824874575
24,0.5730634227386514
25,0.6936262883470893
26,0.5390265987403474
27,0.664062351305704
28,0.4881637254036073
29,0.6737463704324793
30,0.49834880924915703
31,0.6678905390875519
32,0.5993034541861436
33,0.6174473726323448
34,0.7190314102133548
35,0.6442757865917379
36,0.7454687297208827
37,0.606237435664944
38,0.7007999923781496
39,0.58213403917185
40,0.5141202374902578
41,0.3939566093940267
42,0.7184256881279881
43,0.6038980837840627
44,0.6981852768101577
45,0.6906497993112285
46,0.5556591526361263
47,0.8136723404390616
48,0.6009927778567613
49,0.8261951667005998
50,0.6797707026735765
51,0.5859914668693001
52,0.6860271727649877
53,0.6106841338448713
54,0.7880861349441473
55,0.6821573382958075
56,0.5534540308329579
57,0.6221476749476761
58,0.7876737054488581
59,0.69789411936621
60,0.7399828311282104
61,0.6878336243270129
62,0.6908959180186196
63,0.6266919015786658
64,0.7397687353548714
65,0.7362124700201729
66,0.7188228370873911
67,0.5934384930777846
68,0.8049813808734673
69,0.602106264063174
70,0.32706928553931663
71,0.6217456449667023
72,0.7347581284046232
73,0.7289291931552074
74,0.7230868984286173
75,0.7004456956969374
76,0.7362246800013015
77,0.7204481719138971
78,0.5052872295596815
79,0.41345195381147576
80,0.6704420912263506
81,0.8018915648529936
82,0.6779267946592086
83,0.658533071033206
84,0.7082246561339646
85,0.6186702968424637
86,0.4898846215112805
87,0.6036192629375342
88,0.680201790655744
89,0.7129996684347795
90,0.5068126855614181
91,0.6109305131215622
92,0.44608854595005565
93,0.7593259189525507
94,0.5574701140725037
95,0.6457083690363564
96,0.6576125016742622
97,0.3761105379635717
98,0.6565562390242826
99,0.7428343900254191
100,0.7074006891743138
101,0.6007482022692349
102,0.4040079175160881
103,0.6678612372078436
104,0.523192702966397
105,0.43703558458447334
106,0.7142776723588757
107,0.7751233106119779
108,0.6058114083234766
109,0.7165253589942496
110,0.6334907907261245
111,0.45909012224715146
112,0.6585945632979986
113,0.5851711674065342
114,0.7234695739842316
115,0.6755756235346698
116,0.589963646329658
117,0.5647054528760864
118,0.724772595555546
119,0.7929672659295647
120,0.685659986183351
121,0.6403933828590056
122,0.7126526850763959
123,0.5106553738127224
124,0.7470216464093865
125,0.6732969615270545
126,0.4617432070885985
127,0.35908196215816235
128,0.467402551530846
129,0.5312086069063274
130,0.6219195937161418
131,0.7618472013002511
132,0.7387449750341599
133,0.6271162844941284
134,0.4467207676032957
135,0.7297233056220582
136,0.5813937871248304
137,0.7102105591673996
138,0.5529899856594411
139,0.5469823488920995
140,0.7936676938988275
141,0.6591113918849283
142,0.6655692577005962
143,0.7140571419404953
144,0.7265224419403006
145,0.8009168571678588
146,0.3465727876109937
147,0.3100162049972359
148,0.4565498255986705
149,0.7996213579061688
150,0.670140817124917
151,0.7502178782248381
152,0.5005974733866209
153,0.6743293247972197
154,0.5651985344442763
155,0.604115174971829
156,0.5859931792844123
157,0.639676350524049
158,0.7051613024634868
159,0.6458931568678472
160,0.5833760766697614
161,0.3826202458782387
162,0.7532354199508118
163,0.7286652657998551
164,0.6052163766746107
165,0.6826799349387678
166,0.8355708593391005
167,0.5287081475775061
168,0.6468166906970988
169,0.6310571954970225
170,0.7198575035386745
171,0.6989739632152899
172,0.6886515898709596
173,0.6589073309442276
174,0.6795069114726082
175,0.7179641890717775
176,0.7748535024225113
177,0.5109439000138628
178,0.7165105610051936
179,0.7093340385782282
180,0.38416775410386356
181,0.36003853688019605
182,0.597641679986488
183,0.5287835008562117
184,0.5788441515362759
185,0.713041010919257
186,0.5012750361537941
187,0.7327998993540985
188,0.5977561329879386
189,0.44599345339822766
190,0.7274728276851932
191,0.8297773421530584
192,0.6120584014500157
193,0.7999692183233517
194,0.7227965820355233
195,0.6499307922673881
196,0.771687170060095
197,0.7104980223347129
198,0.5761818999367685
199,0.7388698248789095
200,0.4372823988288113
201,0.7075906125800976
202,0.6589175888156787
203,0.4846514822158036
204,0.5771121984874616
205,0.7634316312631066
206,0.6793498106015949
207,0.699622692955044
208,0.6454909025605328
209,0.3385786593234188
210,0.5605793972745076
211,0.5599179333925791
212,0.590792485416972
213,0.7861130632149831
214,0.5997023949987887
215,0.6423632192826599
216,0.5623845080986262
217,0.5096504706095571
218,0.7387887149232033
219,0.6587239933171674
220,0.517077077116594
221,0.29163507602322897
222,0.8077293881929937
223,0.7944650119775362
224,0.5755789182227484
225,0.6073195104245455
226,0.4906392470556972
227,0.5020925662864667
228,0.6352375428341694
229,0.7989502092736964
230,0.6590716982557785
231,0.635224421617002
232,0.5802539007539046
233,0.570147259476924
234,0.382150093156155
235,0.5657298730757111
236,0.5105726527350379
237,0.5431334280031103
238,0.5941841793134922
239,0.5445832462259952
240,0.706365162699707
241,0.5961327343967701
242,0.3260148740172447
243,0.40412029813540745
244,0.6107309041282117
245,0.5010515699458686
246,0.7191772108716034
247,0.6301325586556695
248,0.6084461389211123
249,0.6701887549911629
250,0.7081402462400136
251,0.7162489546903739
252,0.529879083134971
253,0.7399477909052357
254,0.7729516640527108
255,0.8244448077568246
256,0.5924376710670199
257,0.725478579011556
258,0.4862829180079915
259,0.500854200037787
260,0.7828312427253153
261,0.6968492197514702
262,0.6443798253871018
263,0.7686017879761883
264,0.7708052225529919
265,0.7033975593897258
266,0.6521542271505444
267,0.5147270199670656
268,0.7192445956192222
269,0.6157089923629682
270,0.679117522436225
271,0.640635661372974
272,0.6482417842936883
273,0.6338886238683299
274,0.4912820188249745
275,0.744476652271233
276,0.6319488415155868
277,0.721943849457043
278,0.7474332954437076
279,0.5713477370366881
280,0.4659740164164189
281,0.8264916724330297
282,0.7318377049380891
283,0.3942167301808762
284,0.5843195515667009
285,0.7260461144350928
286,0.6217601818839832
287,0.7915484292638739
288,0.7135836071637848
289,0.5628643010880817
290,0.6947595009490263
291,0.3511217178057354
292,0.5345731340954588
293,0.7477216264853638
294,0.6730063560727392
295,0.7025497422308717
296,0.4184355321777394
297,0.19273744915751595
298,0.6485153695838974
299,0.3787442492348284
300,0.7395444362213187
301,0.45986352430119054
302,0.7728133432401674
303,0.41509325596092056
304,0.47179173406252817
305,0.7058413046253553
306,0.6491052132339471
307,0.6216695341694105
308,0.7608894570579884
309,0.46241298290263366
310,0.5988385269177279
311,0.74081934981967
312,0.6078428031871511
313,0.6455402981175823
314,0.663164253444414
315,0.8237817122211463
316,0.7348743893746096
317,0.4853830814475575
318,0.6720509354239947
319,0.41164390749701657
320,0.6401089672117356
321,0.6922208957770956
322,0.40381012679905653
323,0.8034627044496766
324,0.6011543456979178
325,0.5831600128394734
326,0.4996113722092007
327,0.6411021448081003
328,0.7065695412509321
329,0.698987331319733
330,0.6759414882870325
331,0.7454331171940158
332,0.6120069044015994
333,0.643596855581984
334,0.42449755718444715
335,0.7111096469445024
336,0.5825474483724532
337,0.6981236090471562
338,0.7606897558309864
339,0.6279502359662263
340,0.6562328849927648
341,0.6533712883407574
342,0.6276919150258093
343,0.5276631401287974
344,0.7462255506556122
345,0.7903849143007722
346,0.6706996990282501
347,0.5915225438002689
348,0.5842645049342523
349,0.7690489168091149
350,0.6316458784221795
351,0.4616949953899102
352,0.765119617054732
353,0.6162601460903379
354,0.42250420702011326
355,0.5878074310747785
356,0.7257985513123303
357,0.617359091381523
358,0.692574791773061
359,0.5869651953324311
360,0.35456087356381755
361,0.5326005880555449
362,0.6092679437485048
363,0.5459361900037615
364,0.4849359075887716
365,0.7621226323741381
366,0.8025555700323709
367,0.7354562868627987
368,0.7502037095657996
369,0.6286710236974771
370,0.647394897175471
371,0.6623803457239917
372,0.7502177952463231
373,0.26047530902915106
374,0.44857533190905396
375,0.5647963458489164
376,0.7222276675163675
377,0.28697161055654113
378,0.676470230758757
379,0.8008726295345353
380,0.5255140945649649
381,0.5040146341411671
382,0.6020188820083853
383,0.7617192315543014
384,0.6159258022886166
385,0.6061649776520962
386,0.6203387404127819
387,0.5319181510486487
388,0.6248289087214988
389,0.6248754078106892
390,0.7268667701830646
391,0.46074852747174455
392,0.6850055992802747
393,0.6361051814059332
394,0.6701846008264909
395,0.5880656751029656
396,0.6657342990402303
397,0.8227570475334466
398,0.6389442752801608
399,0.7244080946371793
400,0.5692353497962321
401,0.7217632584742283
402,0.6769736856790287
403,0.6046112697627094
404,0.6822256036653535
405,0.7562917140651052
406,0.6862072683777265
407,0.4763952588766451
408,0.7635925592447615
409,0.6704166697568925
410,0.6998708827401499
411,0.7462240522127357
412,0.5526797453381583
413,0.4490990524043477
414,0.6837021037740767
415,0.7101038655329698
416,0.5600387765141908
417,0.6847347121502081
418,0.6857752964891493
419,0.607367179071451
420,0.6241754387906281
421,0.702965896302211
422,0.5455116472722968
423,0.5705012455251638
424,0.43522895174818677
425,0.7157199554083253
426,0.6842375790997478
427,0.6871918497777375
428,0.6447123298773755
429,0.5485906590652891
430,0.7920165634324184
431,0.7289241457201934
432,0.6899023911795468
433,0.6029121931041754
434,0.580276049594121
435,0.6472663855419508
436,0.7723475531163096
437,0.6929689030760947
438,0.1986330114793411
439,0.583769810967593
440,0.36385679931477366
441,0.7301062171987964
442,0.8217054914730196
443,0.631274112558504
444,0.7361725965772526
445,0.4189687943121751
446,0.6992673980224898
447,0.5089420980319619
448,0.7393415672040433
449,0.6379965002424126
450,0.5222628035403281
451,0.47802067155620637
452,0.6402240241200627
453,0.7312799566868624
454,0.505637508122439
455,0.6030054985675576
456,0.7431618907811244
457,0.7156256073967829
458,0.6642239960251546
459,0.688394807076826
460,0.43333226299948396
461,0.4182246478027335
462,0.8347636318206071
463,0.6408672848848962
464,0.6931326216484156
465,0.6483748869321357
466,0.7124719313737727
467,0.42002481870294645
468,0.6435724729034302
469,0.6277474342834333
470,0.5721578878297061
471,0.6278449488237456
472,0.6338761537385162
473,0.6837382589107622
474,0.6010074753816319
475,0.5634010139265517
476,0.5048441238323073
477,0.7125704924035562
478,0.5624092090603364
479,0.8037815086233907
480,0.8081637231185843
481,0.7940164558215215
482,0.5414299607324842
483,0.7576864252067658
484,0.5804247439088245
485,0.6442520109940402
486,0.4816889781543612
487,0.5799367660950593
488,0.6075029657307878
489,0.7621202769366757
490,0.6203162307707367
491,0.638236187310787
492,0.6788016849827835
493,0.7136758891944923
494,0.7695074390516012
495,0.564843604043489
496,0.6667265073250702
497,0.8021027403468178
498,0.6924873594564165
499,0.7403901221572632
500,0.631655983613212
501,0.6834418787445428
502,0.5462790123219284
503,0.5806395940496993
504,0.670326574844577
505,0.541249577696114
506,0.7363909160949844
507,0.7428593877717152
508,0.5965037791316382
509,0.574178651820895
510,0.3982496679988111
511,0.4744397053459418
512,0.6740060992294704
513,0.6723336923646165
514,0.3823825648842557
515,0.6460211147203451
516,0.665625073095915
517,0.7866826947660962
518,0.6654931290942532
519,0.5396680372393917
520,0.512746523305331
521,0.7271952660493286
522,0.5299316876215953
523,0.7797211933376802
524,0.3796363498791376
525,0.4651716265750085
526,0.2529914527517809
527,0.6786125782950655
528,0.640471158171465
529,0.4987584434619261
530,0.7835653637527072
531,0.5321200838068063
532,0.561097208310131
533,0.7620605229148512
534,0.510908748118952
535,0.6405199030815202
536,0.6715636270390473
537,0.7780520135865239
538,0.5650341225064073
539,0.6327977224890309
540,0.5484179805219294
541,0.6233658016467484
542,0.5391642328608617
543,0.48604928306206374
544,0.7349914380816334
545,0.6058115532822556
546,0.6448453948280399
547,0.4859314187993878
548,0.46031518796269066
549,0.3778469004414245
550,0.502533792325706
551,0.63850318388015
552,0.4942463981039737
553,0.75683182949785055
554,0.4800040722936965
555,0.682524087414005
556,0.6307222856374674
557,0.7018597779360078
558,0.5451863652368634
559,0.5695238304589302
560,0.5576067790504197
561,0.6269374059849154
562,0.6881590854023579
563,0.7045565122901077
564,0.41953175027343775
565,0.7976072099050878
566,0.5464095265153462
567,0.5955437565219082
568,0.37219731585413757
569,0.6043452851547656
570,0.5688120985096563
571,0.1991443434691766
572,0.6733167472251983
573,0.5127149993721731
574,0.3004921885324957
575,0.8243110915422844
576,0.6627202771734864
577,0.6538739140586539
578,0.722217310892654
579,0.3659582603619271
580,0.5175568855448663
581,0.6969636638524904
582,0.6452635420175965
583,0.6784963133766153
584,0.5223930454324001
585,0.6588395739103832
586,0.6649084883277506
587,0.6149350904528206
588,0.6127788642274813
589,0.5928493216754495
590,0.533476165090524
591,0.6092129215027432
592,0.7101541570823948
593,0.44164554973004594
594,0.6594605813387373
595,0.7975516244826881
596,0.7526839121942339
597,0.7630243773410486
598,0.3378763580148827
599,0.5693320480298124
600,0.5488651139622
601,0.7545484000605042
602,0.4764559026710529
603,0.800860236000041
604,0.7434999606355074
605,0.5070728245548877
606,0.6956602231561818
607,0.7180280520324813
608,0.7444181012702417
609,0.622120074536954
610,0.5109387706500489
611,0.6332124282271514
612,0.65870795163529
613,0.6715133149749324
614,0.36320515000458364
615,0.7505028049904855
616,0.4119555601951029
617,0.573842919498405
618,0.6515626324493013
619,0.6689448880043214
620,0.6760032885998714
621,0.740417376704884
622,0.6632144658961715
623,0.6403089179962393
624,0.5115345857235546
625,0.3636729247873529
626,0.6597189915008109
627,0.6421728064454275
628,0.5681161410766775
629,0.6700927723969654
630,0.7629068730880779
631,0.7269865521075056
632,0.5869605490735992
633,0.711884278541292
634,0.7007429529950593
635,0.46363454766761136
636,0.6012465973798389
637,0.6516175511531584
638,0.6810020827114891
639,0.3928378139799839
640,0.7452832316752552
641,0.6328175422831012
642,0.6564402824749672
643,0.6639270717629107
644,0.6639005607265082
645,0.6639761639933066
646,0.42889839184825995
647,0.6013168740285124
648,0.513183073653643
649,0.7545789132956928
650,0.3736380064100004
651,0.6712156649327359
652,0.8280965503696213
653,0.47151214652285817
654,0.5889293363603384
655,0.5444373193194094
656,0.7192742457266529
657,0.5552270839722774
658,0.70422188329647
659,0.7044524040335075
660,0.5882643681093617
661,0.7212005182072629
662,0.6819219678915811
663,0.6828142464104295
664,0.7033265290691186
665,0.51623929938495
666,0.44503155261462896
667,0.4606726471505694
668,0.5847082872971329
669,0.5093362510887317
670,0.3966066781641634
671,0.5540422900763639
672,0.5807550710820052
673,0.4573021336503335
674,0.5690211997961785
675,0.5798185033747084
676,0.6613517613118556
677,0.5809894961196868
678,0.6807519760709154
679,0.7005533706984977
680,0.6488842746209985
681,0.5072936146803431
682,0.30059313352561645
683,0.6627336376933822
684,0.6643956970151959
685,0.5706509687288387
686,0.6285284808003991
687,0.6377328283553914
688,0.7031050757057328
689,0.7646160311321576
690,0.6729932699547683
691,0.7837466442641849
692,0.7587506038051949
693,0.50345032983742
694,0.6895511547548493
695,0.6761628362049712
696,0.5482439029309799
697,0.7230813495935446
698,0.6009079872317794
699,0.7033494187925142
700,0.6451957295851549
701,0.6142238125958884
702,0.6989560003770704
703,0.5967901537716879
704,0.58663686414457
705,0.5647198702073084
706,0.2859708989427138
707,0.6246517666286778
708,0.7807618507443118
709,0.6566185951971697
710,0.7079757464299334
711,0.5144932513728917
712,0.6351325708280389
713,0.6983135256013175
714,0.773776959509745
715,0.6517053147646885
716,0.2821267579564657
717,0.6614167855696511
718,0.6020676469083927
719,0.6494290446168701
720,0.5745768300839917
721,0.5804653698589439
722,0.5857098997704273
723,0.6318509683863077
724,0.5405896390968757
725,0.7598700870607354
726,0.609265004359778
727,0.7680529068918676
728,0.8182993463601956
729,0.52202775604031
730,0.5746053025939271
731,0.556333539389786
732,0.8133273943130018
733,0.8017121579136564
734,0.847713074513223
735,0.605561050061643
736,0.46544234780051874
737,0.6222045113696388
738,0.6837305573499337
739,0.5897611308405023
740,0.751344674846738
741,0.660071061909093
742,0.6526564247567619
743,0.702281505312471
744,0.7881003437301043
745,0.6994278209020935
746,0.6623912216398432
747,0.6733691235970084
748,0.7760609854757948
749,0.6724000207443197
750,0.8335784160109685
751,0.6634098510366163
752,0.654037096034532
753,0.6277143240071478
754,0.6705155178256241
755,0.6778801124837894
756,0.39455305716866346
757,0.8165094823666551
758,0.6677902263893882
