Id,Action
1,0.9421098824758893
2,0.9421098964243765
3,0.9421098981346054
4,0.9421098925876903
5,0.9421099020820141
6,0.9421098998355627
7,0.9421098910183944
8,0.9421099054203211
9,0.9421098852985139
10,0.9421098929832099
11,0.942109893590738
12,0.9421098905965837
13,0.9421098925519953
14,0.9421098810724399
15,0.9421098922852108
16,0.9421098951794195
17,0.9421098821348256
18,0.9421098875810511
19,0.9421099001693398
20,0.942109897911423
21,0.9421098984951748
22,0.9421098933664965
23,0.942109893173484
24,0.9421098915926197
25,0.9421098957246541
26,0.9421098898489597
27,0.9421098959795488
28,0.9421098871162169
29,0.9421098960819886
30,0.9421098882837851
31,0.9421098959508138
32,0.9421098927580231
33,0.9421098941658209
34,0.9421098983370411
35,0.9421098949286734
36,0.942109899477349
37,0.9421098931957637
38,0.942109897549204
39,0.9421098926676336
40,0.9421098885517024
41,0.9421098834251856
42,0.9421098975984455
43,0.9421098936314275
44,0.9421098967225697
45,0.9421098962974034
46,0.9421098906103118
47,0.9421099035612456
48,0.9421098928963851
49,0.9421099041506925
50,0.9421098967072076
51,0.9421098921458485
52,0.9421098967807435
53,0.9421098934539527
54,0.942109902031847
55,0.942109895628904
56,0.9421098885159428
57,0.9421098938793676
58,0.9421099020421357
59,0.94210989760043
60,0.9421098984735826
61,0.9421098961040563
62,0.9421098961209401
63,0.9421098944894403
64,0.9421098992611928
65,0.9421098995297255
66,0.9421098976410455
67,0.9421098916655744
68,0.9421099026793792
69,0.9421098932525084
70,0.9421098805630062
71,0.9421098928054562
72,0.942109898397619
73,0.942109897785662
74,0.9421098987157718
75,0.9421098967359101
76,0.942109899789434
77,0.9421098982156307
78,0.9421098880494677
79,0.9421098851798291
80,0.9421098964275081
81,0.9421099024950389
82,0.9421098963889085
83,0.9421098953643534
84,0.942109897137835
85,0.9421098933798694
86,0.9421098865289788
87,0.9421098923462818
88,0.9421098963136516
89,0.9421098976437535
90,0.9421098882638593
91,0.9421098931837928
92,0.9421098862532894
93,0.9421099003313074
94,0.942109890931124
95,0.9421098948978653
96,0.9421098938458513
97,0.9421098829869834
98,0.9421098953433527
99,0.9421098990704776
100,0.9421098971774671
101,0.9421098926646372
