Id,Action
1,0.06913354742210082
2,0.9999311753453977
3,0.9997988544150688
4,0.9507076146346453
5,0.999962989706093
6,0.9999855127489572
7,0.5074273824179933
8,0.9999544598018806
9,0.8750673149236209
10,0.9967132960903792
11,0.9962508189443389
12,0.4120120505941399
13,0.9712317825605122
14,0.028187931058044912
15,0.6691659034402417
16,0.9907657777258388
17,0.049886440285198945
18,0.13922237521563308
19,0.9999873209360504
20,0.9993446329329015
21,0.9982928388399485
22,0.8192470534902899
23,0.9819206087786092
24,0.9724282452224084
25,0.9958346071000662
26,0.5020282702928592
27,0.9970586925862238
28,0.5508427869024188
29,0.9901547572347901
30,0.7796748638988859
31,0.9955437641621089
32,0.965866111188229
33,0.9996590248851226
34,0.9985379623766122
35,0.9919977503966184
36,0.999799095612422
37,0.9605442476590563
38,0.9947660462312022
39,0.9830530779632374
40,0.8528963516612273
41,0.053666891517322055
42,0.9999734701849877
43,0.9673119040446708
44,0.9996255275021853
45,0.9969538298316488
46,0.616064697086118
47,0.9999570603938176
48,0.9324039239425866
49,0.9999789365081087
50,0.9960009171938764
51,0.46175244527630416
52,0.9987414009317184
53,0.992884138126857
54,0.9999849171995907
55,0.9850911781134927
56,0.8548890892690416
57,0.9846326220141681
58,0.9999870371029136
59,0.9911149936751693
60,0.9999878656928572
61,0.9998121271042689
62,0.99767109092487
63,0.9852599729926002
64,0.9996110573421153
65,0.9991670450063181
66,0.992025057314434
67,0.9199313264636773
68,0.9999830949122389
69,0.9930693265108775
70,0.02374731626918443
71,0.9637387222964018
72,0.9994112852825019
73,0.9999411725631724
74,0.9997091948365724
75,0.9928307980770344
76,0.9999128526394898
77,0.998433311659426
78,0.9913795573401282
79,0.0780561163825632
80,0.9972079915658811
81,0.9999717109489547
82,0.9979011240834368
83,0.9803873196657011
84,0.9999041511861335
85,0.9857342518274609
86,0.5099092726139153
87,0.968375970526885
88,0.9942252289835256
89,0.9997998469819622
90,0.29269139248227694
91,0.9731029602742115
92,0.15507520334104866
93,0.9999884420692459
94,0.9423827269641551
95,0.9963064650067714
96,0.9836396122499176
97,0.05832736985139232
98,0.9937496516658136
99,0.9995557966337567
100,0.9994739546949114
101,0.6986310797399764
102,0.5327690500791664
103,0.9978848614123913
104,0.9300836119141326
105,0.04299386194241147
106,0.9979654397764561
107,0.9999766207833642
108,0.9871352294876097
109,0.9979503199394832
110,0.9959487305625281
111,0.11174895711835198
112,0.996654452063522
113,0.5823842822874529
114,0.999682605077306
115,0.9956258815049576
116,0.968775441396084
117,0.405929118454513
118,0.9983646336705027
119,0.99998223107701
120,0.9961770082378586
121,0.9357002355500155
122,0.9995259546884049
123,0.9024301819868348
124,0.999986287160853
125,0.9938134603716318
126,0.13695971475067392
127,0.5984374873527747
128,0.14600066100400955
129,0.8656796615833181
130,0.9562139388364065
131,0.9999782386371063
132,0.999979008405513
133,0.9957009217726474
134,0.043580711173067783
135,0.9999626568868701
136,0.9728493993726562
137,0.9994677935113905
138,0.9092125728127218
139,0.9682425622918456
140,0.9999823270664021
141,0.9206019892803384
142,0.9838363412583091
143,0.9986612019449751
144,0.9999763846160697
145,0.9999677286274664
146,0.9702270710490877
147,0.0246048437470445
148,0.19421478098915607
149,0.9999791236891947
150,0.9993942661072741
151,0.9999863048046359
152,0.26857410912552954
153,0.9928826748436508
154,0.9849350206576646
155,0.9842025869716747
156,0.775505315329225
157,0.9898313298054091
158,0.9966712705723304
159,0.8265808046498758
160,0.9971093241969277
161,0.7805618008394715
162,0.9999671537992438
163,0.9997250826874876
164,0.9953630386142172
165,0.9763344434103165
166,0.9999240241522358
167,0.5506663226922721
168,0.9965318453328812
169,0.9883757469339771
170,0.999074378609887
